Qty_Completed;open_cases;Part_Desc_;Resource;activity_duration;weekday;label;Report_Type;Resource.1;timesincecasestart;Rework;timesincemidnight;concept:name;month;hour;Work_Order_Qty;Qty_for_MRB;event_nr;Complete Timestamp;lifecycle:transition;timesincelastevent;case:concept:name;Case_duplicate;case_length;base_case_id;LPMs_list;LPMs_binary;LPMs_frequency
2;32;Cable Head;ID4932;98.0;2;deviant;D;Machine 4 - Turning & Milling;414.0;missing;1376;Turning & Milling - Machine 4;2;22;53;0;4;2012-02-01 21:56:00+00:00;complete;98.0;Case38_8;Case38;8;Case38;+;0.0;0.0
0;32;Cable Head;ID4932;41.0;2;deviant;S;Machine 4 - Turning & Milling;456.0;missing;1418;Turning & Milling - Machine 4;2;23;53;0;5;2012-02-01 22:38:00+00:00;complete;42.0;Case38_8;Case38;8;Case38;+;0.0;0.0
16;33;Cable Head;ID4932;425.0;3;deviant;D;Machine 4 - Turning & Milling;882.0;missing;404;Turning & Milling - Machine 4;2;6;53;0;6;2012-02-02 05:44:00+00:00;complete;426.0;Case38_8;Case38;8;Case38;+;0.0;0.0
2;33;Cable Head;ID0997;64.0;3;deviant;D;Machine 4 - Turning & Milling;1031.0;missing;553;Turning & Milling - Machine 4;2;9;53;0;7;2012-02-02 08:13:00+00:00;complete;149.0;Case38_8;Case38;8;Case38;+;0.0;0.0
0;33;Cable Head;ID0997;75.0;3;deviant;D;Machine 5 - Turning & Milling;1041.0;missing;563;Turning & Milling - Machine 5;2;9;53;0;8;2012-02-02 08:23:00+00:00;complete;10.0;Case38_8;Case38;8;Case38;+;0.0;0.0
0;33;Cable Head;ID4167;273.0;2;deviant;S;Machine 4 - Turning & Milling;0.0;missing;962;Turning & Milling - Machine 4;2;16;53;0;1;2012-02-01 15:02:00+00:00;complete;0.0;Case38_9;Case38;9;Case38;+;0.0;0.0
1;32;Cable Head;ID4429;41.0;2;deviant;S;Machine 5 - Turning & Milling;41.0;missing;1003;Turning & Milling - Machine 5;2;16;53;0;2;2012-02-01 15:43:00+00:00;complete;41.0;Case38_9;Case38;9;Case38;+;0.0;0.0
0;32;Cable Head;ID4932;92.0;2;deviant;S;Machine 4 - Turning & Milling;316.0;missing;1278;Turning & Milling - Machine 4;2;21;53;0;3;2012-02-01 20:18:00+00:00;complete;275.0;Case38_9;Case38;9;Case38;+;0.0;0.0
2;32;Cable Head;ID4932;98.0;2;deviant;D;Machine 4 - Turning & Milling;414.0;missing;1376;Turning & Milling - Machine 4;2;22;53;0;4;2012-02-01 21:56:00+00:00;complete;98.0;Case38_9;Case38;9;Case38;+;0.0;0.0
0;32;Cable Head;ID4932;41.0;2;deviant;S;Machine 4 - Turning & Milling;456.0;missing;1418;Turning & Milling - Machine 4;2;23;53;0;5;2012-02-01 22:38:00+00:00;complete;42.0;Case38_9;Case38;9;Case38;+;0.0;0.0
16;33;Cable Head;ID4932;425.0;3;deviant;D;Machine 4 - Turning & Milling;882.0;missing;404;Turning & Milling - Machine 4;2;6;53;0;6;2012-02-02 05:44:00+00:00;complete;426.0;Case38_9;Case38;9;Case38;+;0.0;0.0
2;33;Cable Head;ID0997;64.0;3;deviant;D;Machine 4 - Turning & Milling;1031.0;missing;553;Turning & Milling - Machine 4;2;9;53;0;7;2012-02-02 08:13:00+00:00;complete;149.0;Case38_9;Case38;9;Case38;+;0.0;0.0
0;33;Cable Head;ID0997;75.0;3;deviant;D;Machine 5 - Turning & Milling;1041.0;missing;563;Turning & Milling - Machine 5;2;9;53;0;8;2012-02-02 08:23:00+00:00;complete;10.0;Case38_9;Case38;9;Case38;+;0.0;0.0
14;34;Cable Head;ID4167;405.0;3;deviant;D;Machine 4 - Turning & Milling;1446.0;missing;968;Turning & Milling - Machine 4;2;16;53;0;9;2012-02-02 15:08:00+00:00;complete;405.0;Case38_9;Case38;9;Case38;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39;Case39;2;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39;Case39;2;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_10;Case39;10;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_10;Case39;10;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_10;Case39;10;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_10;Case39;10;Case39;+;0.0;0.0
10;28;Spur Gear;ID4287;50.0;1;regular;D;Quality Check 1;1368.0;missing;850;Turning & Milling Q.C.;2;14;10;0;5;2012-02-14 13:10:00+00:00;complete;189.0;Case39_10;Case39;10;Case39;+;0.0;0.0
0;28;Spur Gear;ID4641;103.0;1;regular;S;Machine 10 - Grinding;1471.0;missing;953;Turning & Milling - Machine 10;2;15;10;0;6;2012-02-14 14:53:00+00:00;complete;103.0;Case39_10;Case39;10;Case39;+;0.0;0.0
2;28;Spur Gear;ID4132;300.0;1;regular;S;Machine 10 - Grinding;1801.0;missing;1283;Turning & Milling - Machine 10;2;21;10;0;7;2012-02-14 20:23:00+00:00;complete;330.0;Case39_10;Case39;10;Case39;+;0.0;0.0
0;29;Spur Gear;ID4641;23.0;2;regular;D;Machine 10 - Grinding;2450.0;missing;492;Turning & Milling - Machine 10;2;8;10;0;8;2012-02-15 07:12:00+00:00;complete;649.0;Case39_10;Case39;10;Case39;+;0.0;0.0
0;30;Spur Gear;ID4287;94.0;2;regular;D;Quality Check 1;2728.0;missing;770;Turning & Milling Q.C.;2;12;10;0;9;2012-02-15 11:50:00+00:00;complete;278.0;Case39_10;Case39;10;Case39;+;0.0;0.0
8;29;Spur Gear;ID4641;336.0;2;regular;D;Machine 10 - Grinding;2881.0;missing;923;Turning & Milling - Machine 10;2;15;10;0;10;2012-02-15 14:23:00+00:00;complete;153.0;Case39_10;Case39;10;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_11;Case39;11;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_11;Case39;11;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_11;Case39;11;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_11;Case39;11;Case39;+;0.0;0.0
10;28;Spur Gear;ID4287;50.0;1;regular;D;Quality Check 1;1368.0;missing;850;Turning & Milling Q.C.;2;14;10;0;5;2012-02-14 13:10:00+00:00;complete;189.0;Case39_11;Case39;11;Case39;+;0.0;0.0
0;28;Spur Gear;ID4641;103.0;1;regular;S;Machine 10 - Grinding;1471.0;missing;953;Turning & Milling - Machine 10;2;15;10;0;6;2012-02-14 14:53:00+00:00;complete;103.0;Case39_11;Case39;11;Case39;+;0.0;0.0
2;28;Spur Gear;ID4132;300.0;1;regular;S;Machine 10 - Grinding;1801.0;missing;1283;Turning & Milling - Machine 10;2;21;10;0;7;2012-02-14 20:23:00+00:00;complete;330.0;Case39_11;Case39;11;Case39;+;0.0;0.0
0;29;Spur Gear;ID4641;23.0;2;regular;D;Machine 10 - Grinding;2450.0;missing;492;Turning & Milling - Machine 10;2;8;10;0;8;2012-02-15 07:12:00+00:00;complete;649.0;Case39_11;Case39;11;Case39;+;0.0;0.0
0;30;Spur Gear;ID4287;94.0;2;regular;D;Quality Check 1;2728.0;missing;770;Turning & Milling Q.C.;2;12;10;0;9;2012-02-15 11:50:00+00:00;complete;278.0;Case39_11;Case39;11;Case39;+;0.0;0.0
8;29;Spur Gear;ID4641;336.0;2;regular;D;Machine 10 - Grinding;2881.0;missing;923;Turning & Milling - Machine 10;2;15;10;0;10;2012-02-15 14:23:00+00:00;complete;153.0;Case39_11;Case39;11;Case39;+;0.0;0.0
10;30;Spur Gear;ID4287;89.0;3;regular;D;Quality Check 1;4027.0;missing;629;Turning & Milling Q.C.;2;10;10;0;11;2012-02-16 09:29:00+00:00;complete;1146.0;Case39_11;Case39;11;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_12;Case39;12;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_12;Case39;12;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_12;Case39;12;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_12;Case39;12;Case39;+;0.0;0.0
10;28;Spur Gear;ID4287;50.0;1;regular;D;Quality Check 1;1368.0;missing;850;Turning & Milling Q.C.;2;14;10;0;5;2012-02-14 13:10:00+00:00;complete;189.0;Case39_12;Case39;12;Case39;+;0.0;0.0
0;28;Spur Gear;ID4641;103.0;1;regular;S;Machine 10 - Grinding;1471.0;missing;953;Turning & Milling - Machine 10;2;15;10;0;6;2012-02-14 14:53:00+00:00;complete;103.0;Case39_12;Case39;12;Case39;+;0.0;0.0
2;28;Spur Gear;ID4132;300.0;1;regular;S;Machine 10 - Grinding;1801.0;missing;1283;Turning & Milling - Machine 10;2;21;10;0;7;2012-02-14 20:23:00+00:00;complete;330.0;Case39_12;Case39;12;Case39;+;0.0;0.0
0;29;Spur Gear;ID4641;23.0;2;regular;D;Machine 10 - Grinding;2450.0;missing;492;Turning & Milling - Machine 10;2;8;10;0;8;2012-02-15 07:12:00+00:00;complete;649.0;Case39_12;Case39;12;Case39;+;0.0;0.0
0;30;Spur Gear;ID4287;94.0;2;regular;D;Quality Check 1;2728.0;missing;770;Turning & Milling Q.C.;2;12;10;0;9;2012-02-15 11:50:00+00:00;complete;278.0;Case39_12;Case39;12;Case39;+;0.0;0.0
8;29;Spur Gear;ID4641;336.0;2;regular;D;Machine 10 - Grinding;2881.0;missing;923;Turning & Milling - Machine 10;2;15;10;0;10;2012-02-15 14:23:00+00:00;complete;153.0;Case39_12;Case39;12;Case39;+;0.0;0.0
10;30;Spur Gear;ID4287;89.0;3;regular;D;Quality Check 1;4027.0;missing;629;Turning & Milling Q.C.;2;10;10;0;11;2012-02-16 09:29:00+00:00;complete;1146.0;Case39_12;Case39;12;Case39;+;0.0;0.0
10;30;Spur Gear;ID0998;22.0;3;regular;D;Machine 7- Laser Marking;4084.0;missing;686;Laser Marking - Machine 7;2;11;10;0;12;2012-02-16 10:26:00+00:00;complete;57.0;Case39_12;Case39;12;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_13;Case39;13;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_13;Case39;13;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_13;Case39;13;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_13;Case39;13;Case39;+;0.0;0.0
10;28;Spur Gear;ID4287;50.0;1;regular;D;Quality Check 1;1368.0;missing;850;Turning & Milling Q.C.;2;14;10;0;5;2012-02-14 13:10:00+00:00;complete;189.0;Case39_13;Case39;13;Case39;+;0.0;0.0
0;28;Spur Gear;ID4641;103.0;1;regular;S;Machine 10 - Grinding;1471.0;missing;953;Turning & Milling - Machine 10;2;15;10;0;6;2012-02-14 14:53:00+00:00;complete;103.0;Case39_13;Case39;13;Case39;+;0.0;0.0
2;28;Spur Gear;ID4132;300.0;1;regular;S;Machine 10 - Grinding;1801.0;missing;1283;Turning & Milling - Machine 10;2;21;10;0;7;2012-02-14 20:23:00+00:00;complete;330.0;Case39_13;Case39;13;Case39;+;0.0;0.0
0;29;Spur Gear;ID4641;23.0;2;regular;D;Machine 10 - Grinding;2450.0;missing;492;Turning & Milling - Machine 10;2;8;10;0;8;2012-02-15 07:12:00+00:00;complete;649.0;Case39_13;Case39;13;Case39;+;0.0;0.0
0;30;Spur Gear;ID4287;94.0;2;regular;D;Quality Check 1;2728.0;missing;770;Turning & Milling Q.C.;2;12;10;0;9;2012-02-15 11:50:00+00:00;complete;278.0;Case39_13;Case39;13;Case39;+;0.0;0.0
8;29;Spur Gear;ID4641;336.0;2;regular;D;Machine 10 - Grinding;2881.0;missing;923;Turning & Milling - Machine 10;2;15;10;0;10;2012-02-15 14:23:00+00:00;complete;153.0;Case39_13;Case39;13;Case39;+;0.0;0.0
10;30;Spur Gear;ID4287;89.0;3;regular;D;Quality Check 1;4027.0;missing;629;Turning & Milling Q.C.;2;10;10;0;11;2012-02-16 09:29:00+00:00;complete;1146.0;Case39_13;Case39;13;Case39;+;0.0;0.0
10;30;Spur Gear;ID0998;22.0;3;regular;D;Machine 7- Laser Marking;4084.0;missing;686;Laser Marking - Machine 7;2;11;10;0;12;2012-02-16 10:26:00+00:00;complete;57.0;Case39_13;Case39;13;Case39;+;0.0;0.0
0;28;Spur Gear;ID4287;67.0;6;regular;S;Quality Check 1;8685.0;missing;967;Round Grinding - Q.C.;2;16;10;0;13;2012-02-19 15:07:00+00:00;complete;4601.0;Case39_13;Case39;13;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_3;Case39;3;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_3;Case39;3;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_3;Case39;3;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_4;Case39;4;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_4;Case39;4;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_4;Case39;4;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_4;Case39;4;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_5;Case39;5;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_5;Case39;5;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_5;Case39;5;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_5;Case39;5;Case39;+;0.0;0.0
10;28;Spur Gear;ID4287;50.0;1;regular;D;Quality Check 1;1368.0;missing;850;Turning & Milling Q.C.;2;14;10;0;5;2012-02-14 13:10:00+00:00;complete;189.0;Case39_5;Case39;5;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_6;Case39;6;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_6;Case39;6;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_6;Case39;6;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_6;Case39;6;Case39;+;0.0;0.0
10;28;Spur Gear;ID4287;50.0;1;regular;D;Quality Check 1;1368.0;missing;850;Turning & Milling Q.C.;2;14;10;0;5;2012-02-14 13:10:00+00:00;complete;189.0;Case39_6;Case39;6;Case39;+;0.0;0.0
0;28;Spur Gear;ID4641;103.0;1;regular;S;Machine 10 - Grinding;1471.0;missing;953;Turning & Milling - Machine 10;2;15;10;0;6;2012-02-14 14:53:00+00:00;complete;103.0;Case39_6;Case39;6;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_7;Case39;7;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_7;Case39;7;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_7;Case39;7;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_7;Case39;7;Case39;+;0.0;0.0
10;28;Spur Gear;ID4287;50.0;1;regular;D;Quality Check 1;1368.0;missing;850;Turning & Milling Q.C.;2;14;10;0;5;2012-02-14 13:10:00+00:00;complete;189.0;Case39_7;Case39;7;Case39;+;0.0;0.0
0;28;Spur Gear;ID4641;103.0;1;regular;S;Machine 10 - Grinding;1471.0;missing;953;Turning & Milling - Machine 10;2;15;10;0;6;2012-02-14 14:53:00+00:00;complete;103.0;Case39_7;Case39;7;Case39;+;0.0;0.0
2;28;Spur Gear;ID4132;300.0;1;regular;S;Machine 10 - Grinding;1801.0;missing;1283;Turning & Milling - Machine 10;2;21;10;0;7;2012-02-14 20:23:00+00:00;complete;330.0;Case39_7;Case39;7;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_8;Case39;8;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_8;Case39;8;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_8;Case39;8;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_8;Case39;8;Case39;+;0.0;0.0
10;28;Spur Gear;ID4287;50.0;1;regular;D;Quality Check 1;1368.0;missing;850;Turning & Milling Q.C.;2;14;10;0;5;2012-02-14 13:10:00+00:00;complete;189.0;Case39_8;Case39;8;Case39;+;0.0;0.0
0;28;Spur Gear;ID4641;103.0;1;regular;S;Machine 10 - Grinding;1471.0;missing;953;Turning & Milling - Machine 10;2;15;10;0;6;2012-02-14 14:53:00+00:00;complete;103.0;Case39_8;Case39;8;Case39;+;0.0;0.0
2;28;Spur Gear;ID4132;300.0;1;regular;S;Machine 10 - Grinding;1801.0;missing;1283;Turning & Milling - Machine 10;2;21;10;0;7;2012-02-14 20:23:00+00:00;complete;330.0;Case39_8;Case39;8;Case39;+;0.0;0.0
0;29;Spur Gear;ID4641;23.0;2;regular;D;Machine 10 - Grinding;2450.0;missing;492;Turning & Milling - Machine 10;2;8;10;0;8;2012-02-15 07:12:00+00:00;complete;649.0;Case39_8;Case39;8;Case39;+;0.0;0.0
1;34;Spur Gear;ID4641;463.0;0;regular;S;Machine 10 - Grinding;0.0;missing;922;Turning & Milling - Machine 10;2;15;10;0;1;2012-02-13 14:22:00+00:00;complete;0.0;Case39_9;Case39;9;Case39;+;0.0;0.0
0;31;Spur Gear;ID4287;73.0;1;regular;D;Quality Check 1;1131.0;missing;613;Turning & Milling Q.C.;2;10;10;0;2;2012-02-14 09:13:00+00:00;complete;1131.0;Case39_9;Case39;9;Case39;+;0.0;0.0
1;31;Spur Gear;ID4641;188.0;1;regular;S;Machine 10 - Grinding;1179.0;missing;661;Turning & Milling - Machine 10;2;11;10;0;3;2012-02-14 10:01:00+00:00;complete;48.0;Case39_9;Case39;9;Case39;+;0.0;0.0
8;28;Spur Gear;ID4641;188.0;1;regular;D;Machine 10 - Grinding;1368.0;missing;850;Turning & Milling - Machine 10;2;14;10;0;4;2012-02-14 13:10:00+00:00;complete;0.0;Case39_9;Case39;9;Case39;+;0.0;0.0
10;28;Spur Gear;ID4287;50.0;1;regular;D;Quality Check 1;1368.0;missing;850;Turning & Milling Q.C.;2;14;10;0;5;2012-02-14 13:10:00+00:00;complete;189.0;Case39_9;Case39;9;Case39;+;0.0;0.0
0;28;Spur Gear;ID4641;103.0;1;regular;S;Machine 10 - Grinding;1471.0;missing;953;Turning & Milling - Machine 10;2;15;10;0;6;2012-02-14 14:53:00+00:00;complete;103.0;Case39_9;Case39;9;Case39;+;0.0;0.0
2;28;Spur Gear;ID4132;300.0;1;regular;S;Machine 10 - Grinding;1801.0;missing;1283;Turning & Milling - Machine 10;2;21;10;0;7;2012-02-14 20:23:00+00:00;complete;330.0;Case39_9;Case39;9;Case39;+;0.0;0.0
0;29;Spur Gear;ID4641;23.0;2;regular;D;Machine 10 - Grinding;2450.0;missing;492;Turning & Milling - Machine 10;2;8;10;0;8;2012-02-15 07:12:00+00:00;complete;649.0;Case39_9;Case39;9;Case39;+;0.0;0.0
0;30;Spur Gear;ID4287;94.0;2;regular;D;Quality Check 1;2728.0;missing;770;Turning & Milling Q.C.;2;12;10;0;9;2012-02-15 11:50:00+00:00;complete;278.0;Case39_9;Case39;9;Case39;+;0.0;0.0
2;32;Cable Head;ID4167;635.0;6;regular;S;Machine 5 - Turning & Milling;0.0;missing;1079;Turning & Milling - Machine 5;1;17;10;0;1;2012-01-29 16:59:00+00:00;complete;0.0;Case3_10;Case3;10;Case3;+;0.0;0.0
0;32;Cable Head;ID4163;69.0;6;regular;S;Quality Check 1;2.0;missing;1081;Turning & Milling Q.C.;1;18;10;0;2;2012-01-29 17:01:00+00:00;complete;2.0;Case3_10;Case3;10;Case3;+;0.0;0.0
8;32;Cable Head;ID4932;194.0;6;regular;D;Machine 4 - Turning & Milling;324.0;missing;1403;Turning & Milling - Machine 4;1;23;10;0;3;2012-01-29 22:23:00+00:00;complete;322.0;Case3_10;Case3;10;Case3;+;0.0;0.0
10;30;Cable Head;ID4163;40.0;0;regular;D;Quality Check 1;821.0;missing;460;Turning & Milling Q.C.;1;7;10;0;4;2012-01-30 06:40:00+00:00;complete;497.0;Case3_10;Case3;10;Case3;+;0.0;0.0
10;30;Cable Head;ID0998;20.0;0;regular;D;Machine 7- Laser Marking;869.0;missing;508;Laser Marking - Machine 7;1;8;10;0;5;2012-01-30 07:28:00+00:00;complete;48.0;Case3_10;Case3;10;Case3;+;0.0;0.0
10;28;Cable Head;ID0998;58.0;1;regular;D;Machine 1 - Lapping;22781.0;missing;820;Lapping - Machine 1;2;13;10;0;6;2012-02-14 12:40:00+00:00;complete;21912.0;Case3_10;Case3;10;Case3;+;0.0;0.0
0;28;Cable Head;ID4445;41.0;1;regular;S;Machine 3 - Round Grinding;22929.0;missing;968;Round Grinding - Machine 3;2;16;10;0;7;2012-02-14 15:08:00+00:00;complete;148.0;Case3_10;Case3;10;Case3;+;0.0;0.0
0;28;Cable Head;ID4385;90.0;1;regular;S;Machine 3 - Round Grinding;23011.0;missing;1050;Round Grinding - Machine 3;2;17;10;0;8;2012-02-14 16:30:00+00:00;complete;82.0;Case3_10;Case3;10;Case3;+;0.0;0.0
0;28;Cable Head;ID4385;229.0;1;regular;D;Machine 3 - Round Grinding;23255.0;missing;1294;Round Grinding - Machine 3;2;21;10;0;9;2012-02-14 20:34:00+00:00;complete;244.0;Case3_10;Case3;10;Case3;+;0.0;0.0
